2024-12-16 13:08:42,812 - Training started for model: eff_b1
2024-12-16 13:20:12,223 - Epoch 55/100, Train Loss: 0.0237, Train Acc: 0.9797, Train F1: 0.9927 Test Loss: 2.9611, Test Acc: 0.3571, Test F1: 0.3427
2024-12-16 13:20:24,871 - Epoch 56/100, Train Loss: 0.0224, Train Acc: 0.9797, Train F1: 0.9928 Test Loss: 2.9653, Test Acc: 0.3869, Test F1: 0.3789
2024-12-16 13:20:35,827 - Epoch 57/100, Train Loss: 0.0197, Train Acc: 0.9780, Train F1: 0.9910 Test Loss: 3.0105, Test Acc: 0.3810, Test F1: 0.3769
2024-12-16 13:20:46,507 - Epoch 58/100, Train Loss: 0.0202, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 3.0164, Test Acc: 0.3988, Test F1: 0.4071
2024-12-16 13:20:59,173 - Epoch 59/100, Train Loss: 0.0231, Train Acc: 0.9797, Train F1: 0.9928 Test Loss: 2.8888, Test Acc: 0.3988, Test F1: 0.3823
2024-12-16 13:21:12,255 - Epoch 60/100, Train Loss: 0.0221, Train Acc: 0.9797, Train F1: 0.9928 Test Loss: 3.0017, Test Acc: 0.3869, Test F1: 0.3912
2024-12-16 13:21:25,037 - Epoch 61/100, Train Loss: 0.0279, Train Acc: 0.9762, Train F1: 0.9892 Test Loss: 2.8562, Test Acc: 0.3631, Test F1: 0.3557
2024-12-16 13:21:38,509 - Epoch 62/100, Train Loss: 0.0301, Train Acc: 0.9762, Train F1: 0.9892 Test Loss: 2.9736, Test Acc: 0.3750, Test F1: 0.3711
2024-12-16 13:21:48,680 - Epoch 63/100, Train Loss: 0.0203, Train Acc: 0.9797, Train F1: 0.9927 Test Loss: 3.0823, Test Acc: 0.3631, Test F1: 0.3614
2024-12-16 13:21:59,550 - Epoch 64/100, Train Loss: 0.0195, Train Acc: 0.9780, Train F1: 0.9910 Test Loss: 3.1708, Test Acc: 0.3452, Test F1: 0.3551
2024-12-16 13:22:11,030 - Epoch 65/100, Train Loss: 0.0147, Train Acc: 0.9815, Train F1: 0.9947 Test Loss: 3.1977, Test Acc: 0.3750, Test F1: 0.3834
2024-12-16 13:22:23,811 - Epoch 66/100, Train Loss: 0.0217, Train Acc: 0.9771, Train F1: 0.9901 Test Loss: 3.1171, Test Acc: 0.3690, Test F1: 0.3640
2024-12-16 13:22:33,954 - Epoch 67/100, Train Loss: 0.0196, Train Acc: 0.9789, Train F1: 0.9919 Test Loss: 3.0141, Test Acc: 0.4048, Test F1: 0.3880
2024-12-16 13:22:44,046 - Epoch 68/100, Train Loss: 0.0244, Train Acc: 0.9780, Train F1: 0.9909 Test Loss: 2.9811, Test Acc: 0.3929, Test F1: 0.3803
2024-12-16 13:22:55,623 - Epoch 69/100, Train Loss: 0.0197, Train Acc: 0.9780, Train F1: 0.9910 Test Loss: 3.1169, Test Acc: 0.4048, Test F1: 0.3973
2024-12-16 13:23:08,501 - Epoch 70/100, Train Loss: 0.0186, Train Acc: 0.9771, Train F1: 0.9901 Test Loss: 3.0748, Test Acc: 0.4167, Test F1: 0.4085
2024-12-16 13:23:22,459 - Epoch 71/100, Train Loss: 0.0196, Train Acc: 0.9771, Train F1: 0.9902 Test Loss: 3.1142, Test Acc: 0.4286, Test F1: 0.4216
2024-12-16 13:23:36,225 - Epoch 72/100, Train Loss: 0.0191, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 3.1395, Test Acc: 0.3810, Test F1: 0.3818
2024-12-16 13:23:48,906 - Epoch 73/100, Train Loss: 0.0217, Train Acc: 0.9762, Train F1: 0.9892 Test Loss: 3.1850, Test Acc: 0.3988, Test F1: 0.3922
2024-12-16 13:24:01,730 - Epoch 74/100, Train Loss: 0.0171, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 3.2907, Test Acc: 0.3929, Test F1: 0.3966
2024-12-16 13:24:14,422 - Epoch 75/100, Train Loss: 0.0179, Train Acc: 0.9806, Train F1: 0.9938 Test Loss: 3.2378, Test Acc: 0.3869, Test F1: 0.3789
2024-12-16 13:24:27,356 - Epoch 76/100, Train Loss: 0.0144, Train Acc: 0.9806, Train F1: 0.9939 Test Loss: 3.1176, Test Acc: 0.4048, Test F1: 0.4062
2024-12-16 13:24:41,151 - Epoch 77/100, Train Loss: 0.0152, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 3.1992, Test Acc: 0.3631, Test F1: 0.3503
2024-12-16 13:24:53,911 - Epoch 78/100, Train Loss: 0.0162, Train Acc: 0.9780, Train F1: 0.9910 Test Loss: 3.2659, Test Acc: 0.4048, Test F1: 0.4007
2024-12-16 13:25:06,722 - Epoch 79/100, Train Loss: 0.0156, Train Acc: 0.9789, Train F1: 0.9919 Test Loss: 3.2578, Test Acc: 0.4107, Test F1: 0.3995
2024-12-16 13:25:19,894 - Epoch 80/100, Train Loss: 0.0184, Train Acc: 0.9797, Train F1: 0.9929 Test Loss: 3.2266, Test Acc: 0.4048, Test F1: 0.4040
2024-12-16 13:25:32,801 - Epoch 81/100, Train Loss: 0.0158, Train Acc: 0.9806, Train F1: 0.9938 Test Loss: 3.0949, Test Acc: 0.4048, Test F1: 0.3856
2024-12-16 13:25:45,612 - Epoch 82/100, Train Loss: 0.0155, Train Acc: 0.9797, Train F1: 0.9928 Test Loss: 3.2176, Test Acc: 0.3929, Test F1: 0.3798
2024-12-16 13:25:59,269 - Epoch 83/100, Train Loss: 0.0157, Train Acc: 0.9797, Train F1: 0.9929 Test Loss: 3.2744, Test Acc: 0.4107, Test F1: 0.4065
2024-12-16 13:26:13,285 - Epoch 84/100, Train Loss: 0.0130, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 3.2805, Test Acc: 0.4048, Test F1: 0.4091
2024-12-16 13:26:27,370 - Epoch 85/100, Train Loss: 0.0164, Train Acc: 0.9789, Train F1: 0.9920 Test Loss: 3.4036, Test Acc: 0.3810, Test F1: 0.3781
2024-12-16 13:26:37,605 - Epoch 86/100, Train Loss: 0.0149, Train Acc: 0.9797, Train F1: 0.9929 Test Loss: 3.4103, Test Acc: 0.3690, Test F1: 0.3661
2024-12-16 13:26:49,984 - Epoch 87/100, Train Loss: 0.0168, Train Acc: 0.9771, Train F1: 0.9903 Test Loss: 3.2914, Test Acc: 0.3988, Test F1: 0.3854
2024-12-16 13:27:02,817 - Epoch 88/100, Train Loss: 0.0199, Train Acc: 0.9762, Train F1: 0.9895 Test Loss: 3.3366, Test Acc: 0.3869, Test F1: 0.3875
